date,year,quarter,country,currency,inflation_yoy,policy_rate,gdp_growth,current_account_gdp,reserves_months_imports,external_debt_gdp,remittances_gdp,imports_gdp,trade_openness,unemployment,source
2020-04-01,2020,2020Q2,Germany,EUR,0.0014487792581398102,0.04,-0.0413191443239947,0.0634782686016016,10.0,,0.00477487831020722,0.33813725831130903,0.48813725831130905,0.03881,world_bank_api
2020-07-01,2020,2020Q3,Germany,EUR,0.0014487792581398102,0.04,-0.0413191443239947,0.0634782686016016,10.0,,0.00477487831020722,0.33813725831130903,0.48813725831130905,0.03881,world_bank_api
2020-10-01,2020,2020Q4,Germany,EUR,0.0014487792581398102,0.04,-0.0413191443239947,0.0634782686016016,10.0,,0.00477487831020722,0.33813725831130903,0.48813725831130905,0.03881,world_bank_api
2021-01-01,2021,2021Q1,Germany,EUR,0.0306666666666673,0.04,0.0390999994204108,0.06920069663753399,10.0,,0.00465094604231552,0.373996969318423,0.523996969318423,0.03594,world_bank_api
2021-04-01,2021,2021Q2,Germany,EUR,0.0306666666666673,0.04,0.0390999994204108,0.06920069663753399,10.0,,0.00465094604231552,0.373996969318423,0.523996969318423,0.03594,world_bank_api
2021-07-01,2021,2021Q3,Germany,EUR,0.0306666666666673,0.04,0.0390999994204108,0.06920069663753399,10.0,,0.00465094604231552,0.373996969318423,0.523996969318423,0.03594,world_bank_api
2021-10-01,2021,2021Q4,Germany,EUR,0.0306666666666673,0.04,0.0390999994204108,0.06920069663753399,10.0,,0.00465094604231552,0.373996969318423,0.523996969318423,0.03594,world_bank_api
2022-01-01,2022,2022Q1,Germany,EUR,0.0687257438551096,0.04,0.018092581243061,0.0385045627175846,10.0,,0.00466478241668682,0.43157349870531597,0.5815734987053159,0.03137,world_bank_api
2022-04-01,2022,2022Q2,Germany,EUR,0.0687257438551096,0.04,0.018092581243061,0.0385045627175846,10.0,,0.00466478241668682,0.43157349870531597,0.5815734987053159,0.03137,world_bank_api
2022-07-01,2022,2022Q3,Germany,EUR,0.0687257438551096,0.04,0.018092581243061,0.0385045627175846,10.0,,0.00466478241668682,0.43157349870531597,0.5815734987053159,0.03137,world_bank_api
2022-10-01,2022,2022Q4,Germany,EUR,0.0687257438551096,0.04,0.018092581243061,0.0385045627175846,10.0,,0.00466478241668682,0.43157349870531597,0.5815734987053159,0.03137,world_bank_api
2023-01-01,2023,2023Q1,Germany,EUR,0.0594643667725823,0.04,-0.00869647578573321,0.0551222510245724,10.0,,0.00460768626602933,0.389952859590786,0.539952859590786,0.03071,world_bank_api
2023-04-01,2023,2023Q2,Germany,EUR,0.0594643667725823,0.04,-0.00869647578573321,0.0551222510245724,10.0,,0.00460768626602933,0.389952859590786,0.539952859590786,0.03071,world_bank_api
2023-07-01,2023,2023Q3,Germany,EUR,0.0594643667725823,0.04,-0.00869647578573321,0.0551222510245724,10.0,,0.00460768626602933,0.389952859590786,0.539952859590786,0.03071,world_bank_api
2023-10-01,2023,2023Q4,Germany,EUR,0.0594643667725823,0.04,-0.00869647578573321,0.0551222510245724,10.0,,0.00460768626602933,0.389952859590786,0.539952859590786,0.03071,world_bank_api
2024-01-01,2024,2024Q1,Germany,EUR,0.022564981433876002,0.04,-0.00495851897260366,0.0581156126321154,10.0,,0.00452984461006563,0.37656671217402804,0.5265667121740281,0.034,world_bank_api
