corridor_id,policy_name,exposure_type,total_return_proxy,unhedged_volatility,hedged_volatility,volatility_reduction,max_drawdown_unhedged,max_drawdown_hedged,hedge_turnover,total_hedge_cost,hedge_trade_cost_pct,forward_roll_cost_pct,forward_carry_cost_pct,cost_layer,average_hedge_ratio,number_of_hedge_changes,cost_adjusted_risk_reduction,regret_proxy,status,ticker,split,oos_design,test_period,test_bars,sample,warmup_start
USDPLN=X,no_change_in_range,receiver_currency_exposure,1.116,10.46,3.576,6.885,-8.048,-3.264,0.6,0.9809,0.03,0.2517,0.6992,forward_full,0.678,6,5.904,2.607,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,1.504,10.46,5.298,5.163,-8.048,-3.414,1.8,0.036,0.036,0.0,0.0,base,0.467,6,5.127,4.08,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,0.787,10.46,5.297,5.163,-8.048,-3.698,1.8,0.7452,0.09,0.1734,0.4817,forward_full,0.467,6,4.418,4.076,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,half_hedged,usd_liability_exposure,-2.815,10.46,5.23,5.23,-11.206,-5.707,0.0,0.0,0.0,0.0,0.0,base,0.5,0,5.23,3.97,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,half_hedged,usd_liability_exposure,-3.494,10.46,5.23,5.23,-11.206,-6.019,0.0,0.7016,0.0,0.1857,0.5159,forward_full,0.5,0,4.529,3.972,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,-1.383,10.46,2.615,7.845,-11.206,-2.879,0.0,0.0,0.0,0.0,0.0,base,0.75,0,7.845,1.985,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,-2.415,10.46,2.615,7.845,-11.206,-3.434,0.0,1.0524,0.0,0.2786,0.7738,forward_full,0.75,0,6.793,1.988,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,regime_based,usd_liability_exposure,-1.585,10.46,4.219,6.241,-11.206,-3.668,4.8,0.096,0.096,0.0,0.0,base,0.584,20,6.145,3.214,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,regime_based,usd_liability_exposure,-2.529,10.46,4.221,6.239,-11.206,-4.108,4.8,1.0598,0.24,0.217,0.6028,forward_full,0.584,20,5.179,3.219,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,-2.209,10.46,3.575,6.885,-11.206,-4.482,0.6,0.012,0.012,0.0,0.0,base,0.678,6,6.873,2.61,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,-3.152,10.46,3.575,6.885,-11.206,-4.949,0.6,0.9809,0.03,0.2517,0.6992,forward_full,0.678,6,5.904,2.614,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,-1.837,10.46,5.298,5.162,-11.206,-4.029,1.8,0.036,0.036,0.0,0.0,base,0.467,6,5.126,4.083,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,-2.531,10.46,5.299,5.162,-11.206,-4.409,1.8,0.7452,0.09,0.1734,0.4817,forward_full,0.467,6,4.416,4.087,ok,USDPLN=X,wf_4,walk_forward,2013-03-19..2014-03-18,260,test,2008-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,-12.125,9.25,4.625,4.625,-24.797,-13.189,0.0,0.0,0.0,0.0,0.0,base,0.5,0,4.625,3.394,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,-12.742,9.25,4.625,4.625,-24.797,-13.738,0.0,0.7043,0.0,0.1864,0.5179,forward_full,0.5,0,3.921,3.398,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,-6.232,9.25,2.313,6.938,-24.797,-6.803,0.0,0.0,0.0,0.0,0.0,base,0.75,0,6.938,1.697,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,-7.217,9.25,2.313,6.938,-24.797,-7.699,0.0,1.0564,0.0,0.2796,0.7768,forward_full,0.75,0,5.881,1.703,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,regime_based,receiver_currency_exposure,-8.342,9.25,3.21,6.04,-24.797,-9.203,2.5,0.05,0.05,0.0,0.0,base,0.589,17,5.99,2.486,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,regime_based,receiver_currency_exposure,-9.168,9.25,3.212,6.039,-24.797,-9.899,2.5,0.955,0.125,0.2197,0.6103,forward_full,0.589,17,5.084,2.492,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,no_change_in_range,receiver_currency_exposure,-9.481,9.25,3.584,5.666,-24.797,-10.273,1.3,0.026,0.026,0.0,0.0,base,0.648,13,5.64,2.521,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,no_change_in_range,receiver_currency_exposure,-10.338,9.25,3.585,5.666,-24.797,-11.045,1.3,0.9771,0.065,0.2414,0.6706,forward_full,0.648,13,4.689,2.526,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,-8.582,9.25,3.322,5.929,-24.797,-9.488,3.9,0.078,0.078,0.0,0.0,base,0.557,13,5.851,2.616,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,-9.403,9.25,3.324,5.926,-24.797,-10.218,3.9,0.9802,0.195,0.2079,0.5774,forward_full,0.557,13,4.946,2.621,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,half_hedged,usd_liability_exposure,13.54,9.25,4.625,4.625,-3.841,-1.929,0.0,0.0,0.0,0.0,0.0,base,0.5,0,4.625,3.394,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,half_hedged,usd_liability_exposure,12.744,9.25,4.625,4.625,-3.841,-1.953,0.0,0.7043,0.0,0.1864,0.5179,forward_full,0.5,0,3.921,3.39,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,6.585,9.25,2.313,6.938,-3.841,-0.966,0.0,0.0,0.0,0.0,0.0,base,0.75,0,6.938,1.697,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,5.466,9.25,2.313,6.938,-3.841,-1.003,0.0,1.0564,0.0,0.2796,0.7768,forward_full,0.75,0,5.881,1.691,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,regime_based,usd_liability_exposure,8.873,9.25,3.209,6.041,-3.841,-1.159,2.5,0.05,0.05,0.0,0.0,base,0.589,17,5.991,2.486,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,regime_based,usd_liability_exposure,7.893,9.25,3.208,6.042,-3.841,-1.193,2.5,0.955,0.125,0.2197,0.6103,forward_full,0.589,17,5.087,2.481,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,10.266,9.25,3.582,5.668,-3.841,-1.544,1.3,0.026,0.026,0.0,0.0,base,0.648,13,5.642,2.522,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,9.223,9.25,3.582,5.668,-3.841,-1.573,1.3,0.9771,0.065,0.2414,0.6706,forward_full,0.648,13,4.691,2.517,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,9.089,9.25,3.32,5.931,-3.841,-1.159,3.9,0.078,0.078,0.0,0.0,base,0.557,13,5.853,2.617,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,8.11,9.25,3.318,5.932,-3.841,-1.193,3.9,0.9802,0.195,0.2079,0.5774,forward_full,0.557,13,4.952,2.613,ok,USDPLN=X,wf_5,walk_forward,2014-03-19..2015-03-18,261,test,2009-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,1.037,12.294,6.147,6.147,-15.535,-7.972,0.0,0.0,0.0,0.0,0.0,base,0.5,0,6.147,4.742,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,0.325,12.294,6.147,6.147,-15.535,-8.416,0.0,0.707,0.0,0.1871,0.5198,forward_full,0.5,0,5.44,4.743,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,0.566,12.294,3.074,9.221,-15.535,-4.037,0.0,0.0,0.0,0.0,0.0,base,0.75,0,9.221,2.371,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,-0.494,12.294,3.074,9.221,-15.535,-4.73,0.0,1.0605,0.0,0.2807,0.7798,forward_full,0.75,0,8.16,2.373,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,regime_based,receiver_currency_exposure,-0.788,12.294,5.147,7.147,-15.535,-7.257,5.9,0.118,0.118,0.0,0.0,base,0.582,30,7.029,3.878,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,regime_based,receiver_currency_exposure,-1.776,12.294,5.145,7.149,-15.535,-7.686,5.9,1.118,0.295,0.2179,0.6052,forward_full,0.582,30,6.031,3.878,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,no_change_in_range,receiver_currency_exposure,1.037,12.294,4.372,7.922,-15.535,-5.744,1.7,0.034,0.034,0.0,0.0,base,0.663,17,7.888,3.269,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,no_change_in_range,receiver_currency_exposure,0.044,12.294,4.373,7.921,-15.535,-6.365,1.7,1.0219,0.085,0.248,0.6889,forward_full,0.663,17,6.9,3.272,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,-0.241,12.294,5.764,6.53,-15.535,-7.221,5.1,0.102,0.102,0.0,0.0,base,0.508,17,6.428,4.432,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,volatility_triggered,receiver_currency_exposure,-1.106,12.294,5.764,6.53,-15.535,-7.75,5.1,0.9728,0.255,0.19,0.5278,forward_full,0.508,17,5.557,4.433,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,half_hedged,usd_liability_exposure,-1.413,12.294,6.147,6.147,-8.717,-4.426,0.0,0.0,0.0,0.0,0.0,base,0.5,0,6.147,4.742,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,half_hedged,usd_liability_exposure,-2.108,12.294,6.147,6.147,-8.717,-4.532,0.0,0.707,0.0,0.1871,0.5198,forward_full,0.5,0,5.44,4.741,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,-0.66,12.294,3.074,9.221,-8.717,-2.23,0.0,0.0,0.0,0.0,0.0,base,0.75,0,9.221,2.371,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,mostly_hedged,usd_liability_exposure,-1.708,12.294,3.074,9.221,-8.717,-2.392,0.0,1.0605,0.0,0.2807,0.7798,forward_full,0.75,0,8.16,2.37,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,regime_based,usd_liability_exposure,0.281,12.294,5.149,7.145,-8.717,-3.61,5.9,0.118,0.118,0.0,0.0,base,0.582,30,7.027,3.881,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,regime_based,usd_liability_exposure,-0.717,12.294,5.152,7.143,-8.717,-4.19,5.9,1.118,0.295,0.2179,0.6052,forward_full,0.582,30,6.025,3.883,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,-1.29,12.294,4.372,7.922,-8.717,-3.626,1.7,0.034,0.034,0.0,0.0,base,0.663,17,7.888,3.27,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,no_change_in_range,usd_liability_exposure,-2.26,12.294,4.372,7.922,-8.717,-3.774,1.7,1.0219,0.085,0.248,0.6889,forward_full,0.663,17,6.9,3.27,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,-0.306,12.294,5.764,6.53,-8.717,-4.394,5.1,0.102,0.102,0.0,0.0,base,0.508,17,6.428,4.436,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,volatility_triggered,usd_liability_exposure,-1.171,12.294,5.765,6.529,-8.717,-4.536,5.1,0.9728,0.255,0.19,0.5278,forward_full,0.508,17,5.557,4.438,ok,USDPLN=X,wf_6,walk_forward,2015-03-19..2016-03-18,262,test,2010-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,-3.275,10.86,5.43,5.43,-13.44,-6.846,0.0,0.0,0.0,0.0,0.0,base,0.5,0,5.43,3.935,ok,USDPLN=X,wf_7,walk_forward,2016-03-19..2017-03-18,260,test,2011-03-19
USDPLN=X,half_hedged,receiver_currency_exposure,-3.951,10.86,5.43,5.43,-13.44,-7.305,0.0,0.7016,0.0,0.1857,0.5159,forward_full,0.5,0,4.728,3.936,ok,USDPLN=X,wf_7,walk_forward,2016-03-19..2017-03-18,260,test,2011-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,-1.614,10.86,2.715,8.145,-13.44,-3.454,0.0,0.0,0.0,0.0,0.0,base,0.75,0,8.145,1.968,ok,USDPLN=X,wf_7,walk_forward,2016-03-19..2017-03-18,260,test,2011-03-19
USDPLN=X,mostly_hedged,receiver_currency_exposure,-2.644,10.86,2.715,8.145,-13.44,-4.166,0.0,1.0524,0.0,0.2786,0.7738,forward_full,0.75,0,7.093,1.969,ok,USDPLN=X,wf_7,walk_forward,2016-03-19..2017-03-18,260,test,2011-03-19
