ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj_risk_reduction,regime_based_cost_adj_risk_reduction,no_change_turnover,regime_based_turnover,no_change_wins_cost_adj,turnover_reduction_pct,no_change_wins_turnover
USDCLP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-22..2014-03-21,forward_full,3.319,3.606,0.9,2.6,False,65.38,True
USDCLP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-22..2014-03-21,base,5.063,5.374,0.9,2.6,False,65.38,True
USDCLP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-22..2014-03-21,forward_full,3.324,3.605,0.9,2.6,False,65.38,True
USDCLP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-22..2015-03-21,base,5.063,4.333,1.6,5.4,True,70.37,True
USDCLP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-22..2015-03-21,forward_full,3.188,2.472,1.6,5.4,True,70.37,True
USDCLP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-22..2015-03-21,base,5.061,4.333,1.6,5.4,True,70.37,True
USDCLP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-22..2015-03-21,forward_full,3.183,2.471,1.6,5.4,True,70.37,True
USDCLP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-22..2016-03-21,base,6.524,6.737,1.2,4.2,False,71.43,True
USDCLP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-22..2016-03-21,forward_full,4.742,4.803,1.2,4.2,False,71.43,True
USDCLP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-22..2016-03-21,base,6.526,6.735,1.2,4.2,False,71.43,True
USDCLP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-22..2016-03-21,forward_full,4.748,4.791,1.2,4.2,False,71.43,True
USDCLP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-22..2017-03-21,base,12.1,11.94,0.5,5.7,True,91.23,True
USDCLP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-22..2017-03-21,forward_full,10.393,9.986,0.5,5.7,True,91.23,True
USDCLP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,base,12.101,11.935,0.5,5.7,True,91.23,True
USDCLP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,forward_full,10.394,9.97,0.5,5.7,True,91.23,True
USDCLP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,base,10.609,8.998,1.0,3.8,True,73.68,True
USDCLP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,8.764,7.206,1.0,3.8,True,73.68,True
USDCLP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,base,10.609,8.993,1.0,3.8,True,73.68,True
USDCLP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,8.764,7.19,1.0,3.8,True,73.68,True
USDCLP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,base,7.751,6.671,0.7,3.9,True,82.05,True
USDCLP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,5.852,4.934,0.7,3.9,True,82.05,True
USDCLP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,base,7.75,6.674,0.7,3.9,True,82.05,True
USDCLP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,5.849,4.94,0.7,3.9,True,82.05,True
USDCLP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,base,9.311,9.957,1.0,3.8,False,73.68,True
USDCLP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,7.511,8.071,1.0,3.8,False,73.68,True
USDCLP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,base,9.312,9.961,1.0,3.8,False,73.68,True
USDCLP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,7.513,8.081,1.0,3.8,False,73.68,True
USDCLP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,base,8.749,8.499,1.0,4.9,True,79.59,True
USDCLP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,6.951,6.647,1.0,4.9,True,79.59,True
USDCLP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,base,8.749,8.492,1.0,4.9,True,79.59,True
USDCLP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,6.953,6.625,1.0,4.9,True,79.59,True
USDCLP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,base,9.047,9.43,2.8,4.7,False,40.43,True
USDCLP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,7.151,7.488,2.8,4.7,False,40.43,True
USDCLP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,base,9.048,9.427,2.8,4.7,False,40.43,True
USDCLP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,7.154,7.479,2.8,4.7,False,40.43,True
USDCLP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,base,14.656,15.703,2.0,4.4,False,54.55,True
USDCLP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,12.824,13.728,2.0,4.4,False,54.55,True
USDCLP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,base,14.657,15.708,2.0,4.4,False,54.55,True
USDCLP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,12.824,13.743,2.0,4.4,False,54.55,True
USDCLP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,base,10.941,10.834,0.2,3.8,True,94.74,True
USDCLP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,9.152,9.026,0.2,3.8,True,94.74,True
USDCLP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,base,10.941,10.83,0.2,3.8,True,94.74,True
USDCLP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,9.153,9.016,0.2,3.8,True,94.74,True
USDCLP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,base,10.272,9.307,0.6,4.0,True,85.0,True
USDCLP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,8.409,7.509,0.6,4.0,True,85.0,True
USDCLP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,base,10.273,9.305,0.6,4.0,True,85.0,True
USDCLP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,8.413,7.503,0.6,4.0,True,85.0,True
USDCLP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,base,8.975,8.393,0.8,4.0,True,80.0,True
USDCLP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,7.152,6.623,0.8,4.0,True,80.0,True
USDCLP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,base,8.974,8.391,0.8,4.0,True,80.0,True
USDCLP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,7.148,6.612,0.8,4.0,True,80.0,True
USDCLP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,base,9.327,10.044,0.4,1.2,False,66.67,True
USDCLP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,9.013,9.677,0.4,1.2,False,66.67,True
USDCLP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,base,9.332,10.044,0.4,1.2,False,66.67,True
USDCLP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,9.028,9.681,0.4,1.2,False,66.67,True
USDPLN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,5.805,5.511,3.2,11.3,True,71.68,True
USDPLN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,2.882,2.646,3.2,11.3,True,71.68,True
USDPLN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,5.804,5.509,3.2,11.3,True,71.68,True
USDPLN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,2.881,2.639,3.2,11.3,True,71.68,True
USDPLN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,7.402,7.268,3.0,11.8,True,74.58,True
USDPLN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,4.538,4.298,3.0,11.8,True,74.58,True
USDPLN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,7.402,7.268,3.0,11.8,True,74.58,True
USDPLN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,4.538,4.3,3.0,11.8,True,74.58,True
USDPLN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.01,5.745,1.4,4.8,True,70.83,True
USDPLN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.707,4.454,1.4,4.8,True,70.83,True
USDPLN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.008,5.741,1.4,4.8,True,70.83,True
USDPLN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.703,4.443,1.4,4.8,True,70.83,True
USDPLN=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,13.445,12.288,0.9,2.7,True,66.67,True
USDPLN=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,12.45,11.355,0.9,2.7,True,66.67,True
USDPLN=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,13.446,12.285,0.9,2.7,True,66.67,True
USDPLN=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,12.453,11.348,0.9,2.7,True,66.67,True
USDPLN=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,11.822,12.064,0.8,3.2,False,75.0,True
USDPLN=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,10.862,11.082,0.8,3.2,False,75.0,True
USDPLN=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,11.823,12.067,0.8,3.2,False,75.0,True
USDPLN=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,10.865,11.092,0.8,3.2,False,75.0,True
USDPLN=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,12.394,12.779,1.0,2.6,False,61.54,True
USDPLN=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,11.449,11.82,1.0,2.6,False,61.54,True
USDPLN=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,12.394,12.779,1.0,2.6,False,61.54,True
USDPLN=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,11.448,11.819,1.0,2.6,False,61.54,True
USDPLN=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,9.276,8.225,0.2,3.4,True,94.12,True
USDPLN=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,8.3,7.299,0.2,3.4,True,94.12,True
USDPLN=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,9.275,8.222,0.2,3.4,True,94.12,True
USDPLN=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,8.297,7.295,0.2,3.4,True,94.12,True
USDPLN=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,6.873,6.147,0.6,4.8,True,87.5,True
USDPLN=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.904,5.184,0.6,4.8,True,87.5,True
USDPLN=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,6.873,6.145,0.6,4.8,True,87.5,True
USDPLN=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.904,5.179,0.6,4.8,True,87.5,True
USDPLN=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,5.64,5.99,1.3,2.5,False,48.0,True
USDPLN=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,4.689,5.084,1.3,2.5,False,48.0,True
USDPLN=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,5.642,5.991,1.3,2.5,False,48.0,True
USDPLN=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,4.691,5.087,1.3,2.5,False,48.0,True
USDPLN=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,7.888,7.029,1.7,5.9,True,71.19,True
USDPLN=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,6.9,6.031,1.7,5.9,True,71.19,True
USDPLN=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,base,7.888,7.027,1.7,5.9,True,71.19,True
USDPLN=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,6.9,6.025,1.7,5.9,True,71.19,True
USDPLN=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,base,6.951,6.979,0.8,3.2,False,75.0,True
USDPLN=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,5.989,6.018,0.8,3.2,False,75.0,True
USDPLN=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,base,6.952,6.979,0.8,3.2,False,75.0,True
USDPLN=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,5.992,6.018,0.8,3.2,False,75.0,True
USDPLN=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,5.743,5.697,3.0,4.6,True,34.78,True
USDPLN=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,4.73,4.687,3.0,4.6,True,34.78,True
USDPLN=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,5.744,5.694,3.0,4.6,True,34.78,True
USDPLN=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,4.732,4.682,3.0,4.6,True,34.78,True
USDPLN=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,5.939,4.933,0.4,5.4,True,92.59,True
USDPLN=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,4.992,3.98,0.4,5.4,True,92.59,True
USDPLN=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,5.939,4.936,0.4,5.4,True,92.59,True
USDPLN=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,4.993,3.983,0.4,5.4,True,92.59,True
USDPLN=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,4.641,4.166,0.7,3.7,True,81.08,True
USDPLN=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,3.653,3.261,0.7,3.7,True,81.08,True
USDPLN=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,4.64,4.162,0.7,3.7,True,81.08,True
USDPLN=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,3.651,3.251,0.7,3.7,True,81.08,True
USDPLN=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,base,7.095,7.725,1.5,3.9,False,61.54,True
USDPLN=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,6.156,6.692,1.5,3.9,False,61.54,True
USDPLN=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,base,7.093,7.72,1.5,3.9,False,61.54,True
USDPLN=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,6.153,6.679,1.5,3.9,False,61.54,True
USDPLN=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,base,7.197,7.083,1.1,4.1,True,73.17,True
USDPLN=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,6.217,6.116,1.1,4.1,True,73.17,True
USDPLN=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,base,7.197,7.087,1.1,4.1,True,73.17,True
USDPLN=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,6.217,6.123,1.1,4.1,True,73.17,True
USDPLN=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,base,8.271,8.719,1.3,3.1,False,58.06,True
USDPLN=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,7.342,7.719,1.3,3.1,False,58.06,True
USDPLN=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,base,8.272,8.718,1.3,3.1,False,58.06,True
USDPLN=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,7.345,7.716,1.3,3.1,False,58.06,True
USDPLN=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,base,6.581,6.111,0.8,3.8,True,78.95,True
USDPLN=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.613,5.142,0.8,3.8,True,78.95,True
USDPLN=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,base,6.579,6.11,0.8,3.8,True,78.95,True
USDPLN=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.608,5.138,0.8,3.8,True,78.95,True
USDPLN=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,base,6.194,5.695,1.1,4.5,True,75.56,True
USDPLN=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,5.234,4.706,1.1,4.5,True,75.56,True
USDPLN=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,6.193,5.697,1.1,4.5,True,75.56,True
USDPLN=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,5.233,4.707,1.1,4.5,True,75.56,True
USDPLN=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,5.943,5.53,1.0,3.2,True,68.75,True
USDPLN=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,4.996,4.637,1.0,3.2,True,68.75,True
USDPLN=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,5.941,5.524,1.0,3.2,True,68.75,True
USDPLN=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,4.992,4.624,1.0,3.2,True,68.75,True
USDPLN=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-22,base,5.376,5.582,0.1,0.7,False,85.71,True
USDPLN=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-22,forward_full,5.205,5.409,0.1,0.7,False,85.71,True
USDPLN=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-22,base,5.377,5.577,0.1,0.7,False,85.71,True
USDPLN=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-22,forward_full,5.209,5.391,0.1,0.7,False,85.71,True
USDKRW=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,4.574,4.076,3.5,12.1,True,71.07,True
USDKRW=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.635,0.377,3.5,12.1,True,71.07,True
USDKRW=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,4.574,4.074,3.5,12.1,True,71.07,True
USDKRW=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.634,0.373,3.5,12.1,True,71.07,True
USDKRW=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,6.148,6.087,3.6,9.8,True,63.27,True
USDKRW=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,2.265,2.168,3.6,9.8,True,63.27,True
USDKRW=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,6.147,6.088,3.6,9.8,True,63.27,True
USDKRW=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,2.263,2.169,3.6,9.8,True,63.27,True
USDKRW=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.522,6.336,2.0,7.9,True,74.68,True
USDKRW=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.742,4.495,2.0,7.9,True,74.68,True
USDKRW=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.523,6.34,2.0,7.9,True,74.68,True
USDKRW=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.745,4.502,2.0,7.9,True,74.68,True
USDKRW=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,10.464,9.396,0.6,3.4,True,82.35,True
USDKRW=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,9.113,8.184,0.6,3.4,True,82.35,True
USDKRW=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,10.465,9.395,0.6,3.4,True,82.35,True
USDKRW=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,9.117,8.184,0.6,3.4,True,82.35,True
USDKRW=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,10.31,9.989,1.8,4.8,True,62.5,True
USDKRW=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,8.985,8.641,1.8,4.8,True,62.5,True
USDKRW=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,10.311,9.993,1.8,4.8,True,62.5,True
USDKRW=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,8.986,8.651,1.8,4.8,True,62.5,True
USDKRW=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,8.667,8.52,1.6,5.2,True,69.23,True
USDKRW=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,7.352,7.219,1.6,5.2,True,69.23,True
USDKRW=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,8.67,8.52,1.6,5.2,True,69.23,True
USDKRW=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,7.358,7.224,1.6,5.2,True,69.23,True
USDKRW=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,11.528,12.785,1.5,3.3,False,54.55,True
USDKRW=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,10.276,11.431,1.5,3.3,False,54.55,True
USDKRW=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,11.527,12.783,1.5,3.3,False,54.55,True
USDKRW=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,10.272,11.428,1.5,3.3,False,54.55,True
USDKRW=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,9.44,7.809,0.7,3.0,True,76.67,True
USDKRW=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,8.098,6.622,0.7,3.0,True,76.67,True
USDKRW=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,9.438,7.81,0.7,3.0,True,76.67,True
USDKRW=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,8.092,6.619,0.7,3.0,True,76.67,True
USDKRW=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,6.896,6.222,1.4,4.1,True,65.85,True
USDKRW=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,5.584,4.966,1.4,4.1,True,65.85,True
USDKRW=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,6.898,6.22,1.4,4.1,True,65.85,True
USDKRW=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,5.587,4.961,1.4,4.1,True,65.85,True
USDKRW=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,5.967,5.526,1.7,4.5,True,62.22,True
USDKRW=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,4.624,4.205,1.7,4.5,True,62.22,True
USDKRW=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,base,5.965,5.527,1.7,4.5,True,62.22,True
USDKRW=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,4.621,4.206,1.7,4.5,True,62.22,True
USDKRW=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,base,6.722,6.795,2.3,5.3,False,56.6,True
USDKRW=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,5.426,5.418,2.3,5.3,True,56.6,True
USDKRW=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,base,6.723,6.793,2.3,5.3,False,56.6,True
USDKRW=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,5.429,5.416,2.3,5.3,True,56.6,True
USDKRW=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,4.991,3.9,0.3,4.8,True,93.75,True
USDKRW=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,3.679,2.745,0.3,4.8,True,93.75,True
USDKRW=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,4.992,3.902,0.3,4.8,True,93.75,True
USDKRW=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,3.683,2.748,0.3,4.8,True,93.75,True
USDKRW=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,4.853,3.917,1.3,4.8,True,72.92,True
USDKRW=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,3.575,2.771,1.3,4.8,True,72.92,True
USDKRW=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,4.853,3.914,1.3,4.8,True,72.92,True
USDKRW=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,3.577,2.763,1.3,4.8,True,72.92,True
USDKRW=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,4.589,4.08,0.7,3.9,True,82.05,True
USDKRW=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,3.267,2.839,0.7,3.9,True,82.05,True
USDKRW=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,4.588,4.084,0.7,3.9,True,82.05,True
USDKRW=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,3.265,2.846,0.7,3.9,True,82.05,True
