ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj,half_cost_adj,no_change_turnover,half_turnover,no_change_wins_cost_adj,turnover_reduction_pct,static_benchmark,mostly_cost_adj,mostly_turnover
USDCHF=X,wf_16,usd_liability_exposure,walk_forward,2025-01-06..2026-01-05,base,5.467,4.434,1.6,0.0,True,,half_hedged,,
USDCHF=X,wf_16,usd_liability_exposure,walk_forward,2025-01-06..2026-01-05,forward_full,3.191,2.721,1.6,0.0,True,,half_hedged,,
USDCHF=X,wf_17,receiver_currency_exposure,walk_forward,2026-01-06..2026-05-25,base,5.246,4.123,1.0,0.0,True,,half_hedged,,
USDCHF=X,wf_17,receiver_currency_exposure,walk_forward,2026-01-06..2026-05-25,forward_full,4.343,3.456,1.0,0.0,True,,half_hedged,,
USDCHF=X,wf_17,usd_liability_exposure,walk_forward,2026-01-06..2026-05-25,base,5.24,4.123,1.0,0.0,True,,half_hedged,,
USDCHF=X,wf_17,usd_liability_exposure,walk_forward,2026-01-06..2026-05-25,forward_full,4.333,3.456,1.0,0.0,True,,half_hedged,,
USDMXN=X,split_1,us_entity_long_mxn,fixed_split,2019-01-01..2021-12-31,base,8.682,,1.6,,False,,mostly_hedged,10.38,0.0
USDMXN=X,split_1,us_entity_long_mxn,fixed_split,2019-01-01..2021-12-31,forward_full,0.446,,1.6,,False,,mostly_hedged,1.252,0.0
USDMXN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,8.682,,1.6,,False,,mostly_hedged,10.38,0.0
USDMXN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.446,,1.6,,False,,mostly_hedged,1.252,0.0
USDMXN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,8.683,,1.6,,False,,mostly_hedged,10.38,0.0
USDMXN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.447,,1.6,,False,,mostly_hedged,1.252,0.0
USDMXN=X,split_2,us_entity_long_mxn,fixed_split,2022-01-01..2024-12-31,base,7.211,,5.0,,False,,mostly_hedged,8.715,0.0
USDMXN=X,split_2,us_entity_long_mxn,fixed_split,2022-01-01..2024-12-31,forward_full,-0.922,,5.0,,False,,mostly_hedged,-0.436,0.0
USDMXN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,7.211,,5.0,,False,,mostly_hedged,8.715,0.0
USDMXN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-0.922,,5.0,,False,,mostly_hedged,-0.436,0.0
USDMXN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,7.212,,5.0,,False,,mostly_hedged,8.715,0.0
USDMXN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-0.919,,5.0,,False,,mostly_hedged,-0.436,0.0
USDMXN=X,split_3,us_entity_long_mxn,fixed_split,2025-01-01..2026-12-31,base,6.092,,0.6,,False,,mostly_hedged,7.116,0.0
USDMXN=X,split_3,us_entity_long_mxn,fixed_split,2025-01-01..2026-12-31,forward_full,2.327,,0.6,,False,,mostly_hedged,2.918,0.0
USDMXN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.092,,0.6,,False,,mostly_hedged,7.116,0.0
USDMXN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,2.327,,0.6,,False,,mostly_hedged,2.918,0.0
USDMXN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.092,,0.6,,False,,mostly_hedged,7.116,0.0
USDMXN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,2.328,,0.6,,False,,mostly_hedged,2.918,0.0
USDMXN=X,wf_0,us_entity_long_mxn,walk_forward,2006-09-14..2007-09-13,base,3.901,,1.2,,False,,mostly_hedged,4.4,0.0
USDMXN=X,wf_0,us_entity_long_mxn,walk_forward,2006-09-14..2007-09-13,forward_full,1.045,,1.2,,False,,mostly_hedged,1.313,0.0
USDMXN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-14..2007-09-13,base,3.901,,1.2,,False,,mostly_hedged,4.4,0.0
USDMXN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-14..2007-09-13,forward_full,1.045,,1.2,,False,,mostly_hedged,1.313,0.0
USDMXN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-14..2007-09-13,base,3.9,,1.2,,False,,mostly_hedged,4.4,0.0
USDMXN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-14..2007-09-13,forward_full,1.043,,1.2,,False,,mostly_hedged,1.313,0.0
USDMXN=X,wf_1,us_entity_long_mxn,walk_forward,2007-09-14..2008-09-13,base,3.512,,1.4,,False,,mostly_hedged,4.095,0.0
USDMXN=X,wf_1,us_entity_long_mxn,walk_forward,2007-09-14..2008-09-13,forward_full,0.689,,1.4,,False,,mostly_hedged,1.008,0.0
USDMXN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-14..2008-09-13,base,3.512,,1.4,,False,,mostly_hedged,4.095,0.0
USDMXN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-14..2008-09-13,forward_full,0.689,,1.4,,False,,mostly_hedged,1.008,0.0
USDMXN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-14..2008-09-13,base,3.511,,1.4,,False,,mostly_hedged,4.095,0.0
USDMXN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-14..2008-09-13,forward_full,0.684,,1.4,,False,,mostly_hedged,1.008,0.0
USDMXN=X,wf_2,us_entity_long_mxn,walk_forward,2008-09-14..2009-09-13,base,13.998,,0.5,,False,,mostly_hedged,17.303,0.0
USDMXN=X,wf_2,us_entity_long_mxn,walk_forward,2008-09-14..2009-09-13,forward_full,11.391,,0.5,,False,,mostly_hedged,14.24,0.0
USDMXN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-14..2009-09-13,base,13.998,,0.5,,False,,mostly_hedged,17.303,0.0
USDMXN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-14..2009-09-13,forward_full,11.391,,0.5,,False,,mostly_hedged,14.24,0.0
USDMXN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-14..2009-09-13,base,13.998,,0.5,,False,,mostly_hedged,17.303,0.0
USDMXN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-14..2009-09-13,forward_full,11.389,,0.5,,False,,mostly_hedged,14.24,0.0
USDMXN=X,wf_3,us_entity_long_mxn,walk_forward,2009-09-14..2010-09-13,base,7.333,,0.6,,False,,mostly_hedged,8.333,0.0
USDMXN=X,wf_3,us_entity_long_mxn,walk_forward,2009-09-14..2010-09-13,forward_full,4.528,,0.6,,False,,mostly_hedged,5.27,0.0
USDMXN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-14..2010-09-13,base,7.333,,0.6,,False,,mostly_hedged,8.333,0.0
USDMXN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-14..2010-09-13,forward_full,4.528,,0.6,,False,,mostly_hedged,5.27,0.0
USDMXN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-14..2010-09-13,base,7.333,,0.6,,False,,mostly_hedged,8.333,0.0
USDMXN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-14..2010-09-13,forward_full,4.529,,0.6,,False,,mostly_hedged,5.27,0.0
USDMXN=X,wf_4,us_entity_long_mxn,walk_forward,2010-09-14..2011-09-13,base,5.342,,1.1,,False,,mostly_hedged,6.089,0.0
USDMXN=X,wf_4,us_entity_long_mxn,walk_forward,2010-09-14..2011-09-13,forward_full,2.555,,1.1,,False,,mostly_hedged,3.027,0.0
USDMXN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-14..2011-09-13,base,5.342,,1.1,,False,,mostly_hedged,6.089,0.0
USDMXN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-14..2011-09-13,forward_full,2.555,,1.1,,False,,mostly_hedged,3.027,0.0
USDMXN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-14..2011-09-13,base,5.341,,1.1,,False,,mostly_hedged,6.089,0.0
USDMXN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-14..2011-09-13,forward_full,2.554,,1.1,,False,,mostly_hedged,3.027,0.0
USDMXN=X,wf_5,us_entity_long_mxn,walk_forward,2011-09-14..2012-09-13,base,8.661,,2.1,,False,,mostly_hedged,10.578,0.0
USDMXN=X,wf_5,us_entity_long_mxn,walk_forward,2011-09-14..2012-09-13,forward_full,5.967,,2.1,,False,,mostly_hedged,7.503,0.0
USDMXN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-14..2012-09-13,base,8.661,,2.1,,False,,mostly_hedged,10.578,0.0
USDMXN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-14..2012-09-13,forward_full,5.967,,2.1,,False,,mostly_hedged,7.503,0.0
USDMXN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-14..2012-09-13,base,8.661,,2.1,,False,,mostly_hedged,10.578,0.0
USDMXN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-14..2012-09-13,forward_full,5.967,,2.1,,False,,mostly_hedged,7.503,0.0
USDMXN=X,wf_6,us_entity_long_mxn,walk_forward,2012-09-14..2013-09-13,base,6.327,,0.7,,False,,mostly_hedged,7.406,0.0
USDMXN=X,wf_6,us_entity_long_mxn,walk_forward,2012-09-14..2013-09-13,forward_full,3.564,,0.7,,False,,mostly_hedged,4.343,0.0
USDMXN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-14..2013-09-13,base,6.327,,0.7,,False,,mostly_hedged,7.406,0.0
USDMXN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-14..2013-09-13,forward_full,3.564,,0.7,,False,,mostly_hedged,4.343,0.0
USDMXN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-14..2013-09-13,base,6.328,,0.7,,False,,mostly_hedged,7.406,0.0
USDMXN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-14..2013-09-13,forward_full,3.565,,0.7,,False,,mostly_hedged,4.343,0.0
USDMXN=X,wf_7,us_entity_long_mxn,walk_forward,2013-09-14..2014-09-13,base,4.716,,0.3,,False,,mostly_hedged,5.428,0.0
USDMXN=X,wf_7,us_entity_long_mxn,walk_forward,2013-09-14..2014-09-13,forward_full,1.943,,0.3,,False,,mostly_hedged,2.377,0.0
USDMXN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-14..2014-09-13,base,4.716,,0.3,,False,,mostly_hedged,5.428,0.0
USDMXN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-14..2014-09-13,forward_full,1.943,,0.3,,False,,mostly_hedged,2.377,0.0
USDMXN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-14..2014-09-13,base,4.716,,0.3,,False,,mostly_hedged,5.428,0.0
USDMXN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-14..2014-09-13,forward_full,1.942,,0.3,,False,,mostly_hedged,2.377,0.0
USDMXN=X,wf_8,us_entity_long_mxn,walk_forward,2014-09-14..2015-09-13,base,6.223,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_8,us_entity_long_mxn,walk_forward,2014-09-14..2015-09-13,forward_full,3.643,,0.6,,False,,mostly_hedged,4.582,0.0
USDMXN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-14..2015-09-13,base,6.223,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-14..2015-09-13,forward_full,3.643,,0.6,,False,,mostly_hedged,4.582,0.0
USDMXN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-14..2015-09-13,base,6.223,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-14..2015-09-13,forward_full,3.643,,0.6,,False,,mostly_hedged,4.582,0.0
USDMXN=X,wf_9,us_entity_long_mxn,walk_forward,2015-09-14..2016-09-13,base,8.52,,2.7,,False,,mostly_hedged,10.3,0.0
USDMXN=X,wf_9,us_entity_long_mxn,walk_forward,2015-09-14..2016-09-13,forward_full,5.771,,2.7,,False,,mostly_hedged,7.225,0.0
USDMXN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-14..2016-09-13,base,8.52,,2.7,,False,,mostly_hedged,10.3,0.0
USDMXN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-14..2016-09-13,forward_full,5.771,,2.7,,False,,mostly_hedged,7.225,0.0
USDMXN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-14..2016-09-13,base,8.52,,2.7,,False,,mostly_hedged,10.3,0.0
USDMXN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-14..2016-09-13,forward_full,5.771,,2.7,,False,,mostly_hedged,7.225,0.0
USDMXN=X,wf_10,us_entity_long_mxn,walk_forward,2016-09-14..2017-09-13,base,9.411,,0.7,,False,,mostly_hedged,11.004,0.0
USDMXN=X,wf_10,us_entity_long_mxn,walk_forward,2016-09-14..2017-09-13,forward_full,6.623,,0.7,,False,,mostly_hedged,7.954,0.0
USDMXN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-14..2017-09-13,base,9.411,,0.7,,False,,mostly_hedged,11.004,0.0
USDMXN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-14..2017-09-13,forward_full,6.623,,0.7,,False,,mostly_hedged,7.954,0.0
USDMXN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-14..2017-09-13,base,9.409,,0.7,,False,,mostly_hedged,11.004,0.0
USDMXN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-14..2017-09-13,forward_full,6.615,,0.7,,False,,mostly_hedged,7.954,0.0
USDMXN=X,wf_11,us_entity_long_mxn,walk_forward,2017-09-14..2018-09-13,base,7.312,,0.8,,False,,mostly_hedged,8.745,0.0
USDMXN=X,wf_11,us_entity_long_mxn,walk_forward,2017-09-14..2018-09-13,forward_full,4.621,,0.8,,False,,mostly_hedged,5.682,0.0
USDMXN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-14..2018-09-13,base,7.312,,0.8,,False,,mostly_hedged,8.745,0.0
USDMXN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-14..2018-09-13,forward_full,4.621,,0.8,,False,,mostly_hedged,5.682,0.0
USDMXN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-14..2018-09-13,base,7.313,,0.8,,False,,mostly_hedged,8.745,0.0
USDMXN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-14..2018-09-13,forward_full,4.623,,0.8,,False,,mostly_hedged,5.682,0.0
USDMXN=X,wf_12,us_entity_long_mxn,walk_forward,2018-09-14..2019-09-13,base,6.77,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_12,us_entity_long_mxn,walk_forward,2018-09-14..2019-09-13,forward_full,4.007,,0.6,,False,,mostly_hedged,4.607,0.0
USDMXN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-14..2019-09-13,base,6.77,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-14..2019-09-13,forward_full,4.007,,0.6,,False,,mostly_hedged,4.607,0.0
USDMXN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-14..2019-09-13,base,6.771,,0.6,,False,,mostly_hedged,7.621,0.0
USDMXN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-14..2019-09-13,forward_full,4.01,,0.6,,False,,mostly_hedged,4.607,0.0
USDMXN=X,wf_13,us_entity_long_mxn,walk_forward,2019-09-14..2020-09-13,base,11.319,,0.4,,False,,mostly_hedged,13.986,0.0
USDMXN=X,wf_13,us_entity_long_mxn,walk_forward,2019-09-14..2020-09-13,forward_full,8.64,,0.4,,False,,mostly_hedged,10.935,0.0
USDMXN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-14..2020-09-13,base,11.319,,0.4,,False,,mostly_hedged,13.986,0.0
USDMXN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-14..2020-09-13,forward_full,8.64,,0.4,,False,,mostly_hedged,10.935,0.0
USDMXN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-14..2020-09-13,base,11.319,,0.4,,False,,mostly_hedged,13.986,0.0
USDMXN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-14..2020-09-13,forward_full,8.64,,0.4,,False,,mostly_hedged,10.935,0.0
USDMXN=X,wf_14,us_entity_long_mxn,walk_forward,2020-09-14..2021-09-13,base,7.524,,0.8,,False,,mostly_hedged,8.439,0.0
USDMXN=X,wf_14,us_entity_long_mxn,walk_forward,2020-09-14..2021-09-13,forward_full,4.737,,0.8,,False,,mostly_hedged,5.413,0.0
USDMXN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-14..2021-09-13,base,7.524,,0.8,,False,,mostly_hedged,8.439,0.0
USDMXN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-14..2021-09-13,forward_full,4.737,,0.8,,False,,mostly_hedged,5.413,0.0
USDMXN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-14..2021-09-13,base,7.526,,0.8,,False,,mostly_hedged,8.439,0.0
USDMXN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-14..2021-09-13,forward_full,4.743,,0.8,,False,,mostly_hedged,5.413,0.0
USDMXN=X,wf_15,us_entity_long_mxn,walk_forward,2021-09-14..2022-09-13,base,6.616,,2.0,,False,,mostly_hedged,8.01,0.0
USDMXN=X,wf_15,us_entity_long_mxn,walk_forward,2021-09-14..2022-09-13,forward_full,3.911,,2.0,,False,,mostly_hedged,4.959,0.0
USDMXN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-14..2022-09-13,base,6.616,,2.0,,False,,mostly_hedged,8.01,0.0
USDMXN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-14..2022-09-13,forward_full,3.911,,2.0,,False,,mostly_hedged,4.959,0.0
USDMXN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-14..2022-09-13,base,6.617,,2.0,,False,,mostly_hedged,8.01,0.0
USDMXN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-14..2022-09-13,forward_full,3.917,,2.0,,False,,mostly_hedged,4.959,0.0
USDMXN=X,wf_16,us_entity_long_mxn,walk_forward,2022-09-14..2023-09-13,base,6.406,,1.3,,False,,mostly_hedged,7.493,0.0
USDMXN=X,wf_16,us_entity_long_mxn,walk_forward,2022-09-14..2023-09-13,forward_full,3.662,,1.3,,False,,mostly_hedged,4.443,0.0
USDMXN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-14..2023-09-13,base,6.406,,1.3,,False,,mostly_hedged,7.493,0.0
USDMXN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-14..2023-09-13,forward_full,3.662,,1.3,,False,,mostly_hedged,4.443,0.0
USDMXN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-14..2023-09-13,base,6.408,,1.3,,False,,mostly_hedged,7.493,0.0
USDMXN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-14..2023-09-13,forward_full,3.668,,1.3,,False,,mostly_hedged,4.443,0.0
USDMXN=X,wf_17,us_entity_long_mxn,walk_forward,2023-09-14..2024-09-13,base,8.286,,1.0,,False,,mostly_hedged,9.921,0.0
USDMXN=X,wf_17,us_entity_long_mxn,walk_forward,2023-09-14..2024-09-13,forward_full,5.586,,1.0,,False,,mostly_hedged,6.858,0.0
USDMXN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-14..2024-09-13,base,8.286,,1.0,,False,,mostly_hedged,9.921,0.0
USDMXN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-14..2024-09-13,forward_full,5.586,,1.0,,False,,mostly_hedged,6.858,0.0
USDMXN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-14..2024-09-13,base,8.286,,1.0,,False,,mostly_hedged,9.921,0.0
USDMXN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-14..2024-09-13,forward_full,5.588,,1.0,,False,,mostly_hedged,6.858,0.0
USDMXN=X,wf_18,us_entity_long_mxn,walk_forward,2024-09-14..2025-09-13,base,7.26,,1.3,,False,,mostly_hedged,8.583,0.0
USDMXN=X,wf_18,us_entity_long_mxn,walk_forward,2024-09-14..2025-09-13,forward_full,4.535,,1.3,,False,,mostly_hedged,5.545,0.0
USDMXN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-14..2025-09-13,base,7.26,,1.3,,False,,mostly_hedged,8.583,0.0
USDMXN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-14..2025-09-13,forward_full,4.535,,1.3,,False,,mostly_hedged,5.545,0.0
USDMXN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-14..2025-09-13,base,7.258,,1.3,,False,,mostly_hedged,8.583,0.0
USDMXN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-14..2025-09-13,forward_full,4.53,,1.3,,False,,mostly_hedged,5.545,0.0
USDMXN=X,wf_19,us_entity_long_mxn,walk_forward,2025-09-14..2026-05-15,base,5.07,,0.2,,False,,mostly_hedged,6.001,0.0
USDMXN=X,wf_19,us_entity_long_mxn,walk_forward,2025-09-14..2026-05-15,forward_full,3.251,,0.2,,False,,mostly_hedged,3.951,0.0
USDMXN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-14..2026-05-15,base,5.07,,0.2,,False,,mostly_hedged,6.001,0.0
USDMXN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-14..2026-05-15,forward_full,3.251,,0.2,,False,,mostly_hedged,3.951,0.0
USDMXN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-14..2026-05-15,base,5.07,,0.2,,False,,mostly_hedged,6.001,0.0
USDMXN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-14..2026-05-15,forward_full,3.25,,0.2,,False,,mostly_hedged,3.951,0.0
USDBRL=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,11.368,,3.8,,False,,mostly_hedged,13.375,0.0
USDBRL=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-6.94,,3.8,,True,,mostly_hedged,-6.945,0.0
USDBRL=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,11.368,,3.8,,False,,mostly_hedged,13.375,0.0
USDBRL=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-6.941,,3.8,,True,,mostly_hedged,-6.945,0.0
USDBRL=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,9.161,,4.1,,False,,mostly_hedged,10.87,0.0
USDBRL=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-8.9,,4.1,,True,,mostly_hedged,-9.424,0.0
USDBRL=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,9.162,,4.1,,False,,mostly_hedged,10.87,0.0
USDBRL=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-8.897,,4.1,,True,,mostly_hedged,-9.424,0.0
USDBRL=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,8.183,,1.6,,False,,mostly_hedged,9.593,0.0
USDBRL=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,-0.17,,1.6,,False,,mostly_hedged,0.276,0.0
USDBRL=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,8.184,,1.6,,False,,mostly_hedged,9.593,0.0
USDBRL=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,-0.163,,1.6,,False,,mostly_hedged,0.276,0.0
USDBRL=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,13.817,,0.7,,False,,mostly_hedged,15.259,0.0
USDBRL=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.686,,0.7,,False,,mostly_hedged,8.589,0.0
USDBRL=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,13.819,,0.7,,False,,mostly_hedged,15.259,0.0
USDBRL=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.693,,0.7,,False,,mostly_hedged,8.589,0.0
USDBRL=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,15.222,,0.6,,False,,mostly_hedged,18.505,0.0
USDBRL=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,9.354,,0.6,,False,,mostly_hedged,11.732,0.0
USDBRL=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,15.222,,0.6,,False,,mostly_hedged,18.505,0.0
USDBRL=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,9.354,,0.6,,False,,mostly_hedged,11.732,0.0
USDBRL=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,11.312,,0.8,,False,,mostly_hedged,13.074,0.0
USDBRL=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,5.191,,0.8,,False,,mostly_hedged,6.352,0.0
USDBRL=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,11.314,,0.8,,False,,mostly_hedged,13.074,0.0
USDBRL=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,5.203,,0.8,,False,,mostly_hedged,6.352,0.0
USDBRL=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,6.787,,0.8,,False,,mostly_hedged,7.808,0.0
USDBRL=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,0.595,,0.8,,False,,mostly_hedged,1.06,0.0
USDBRL=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,6.784,,0.8,,False,,mostly_hedged,7.808,0.0
USDBRL=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,0.591,,0.8,,False,,mostly_hedged,1.06,0.0
USDBRL=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,8.399,,0.8,,False,,mostly_hedged,10.185,0.0
USDBRL=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,2.59,,0.8,,False,,mostly_hedged,3.438,0.0
USDBRL=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,8.401,,0.8,,False,,mostly_hedged,10.185,0.0
USDBRL=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,2.593,,0.8,,False,,mostly_hedged,3.438,0.0
USDBRL=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,9.45,,0.1,,False,,mostly_hedged,11.416,0.0
USDBRL=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.584,,0.1,,False,,mostly_hedged,4.642,0.0
USDBRL=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,9.451,,0.1,,False,,mostly_hedged,11.416,0.0
USDBRL=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.577,,0.1,,False,,mostly_hedged,4.642,0.0
USDBRL=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,13.096,,2.8,,False,,mostly_hedged,15.755,0.0
USDBRL=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,7.079,,2.8,,False,,mostly_hedged,8.956,0.0
